user_id,conversation_id,conversation_timestamp,Topic_Label_Fine,Topic_Label_Coarse,asking_doing_expressing,work_coursework_personal,Multitasking,Complete_task_alone,User_Education,AI_Education,Clustering_Topic,Clustering_Topic_Theme,success_label,human_time_estimation,interaction_time_estimation,conversation_language,n_turns,avg_user_text_len,avg_asst_text_len,models_used
20810409,674948ce-e1e4-8007-9785-eb76c9eebeb1,1732856014.381,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,12.0,12.0,Accounts And Finance,Finance/Earning,No,0.0,2.0,en,1.0,346.0,423.0,gpt-4o
20810409,67494798-1694-8007-b4d2-37286e224825,1732855703.613,greetings_and_chitchat,Self-Expression,Doing,Personal,No,Yes,6.0,6.0,,,No,0.0,2.0,en,1.0,74.0,29.0,gpt-4o
20810409,6747ef50-b378-8007-b3a5-bb8a593a0a20,1732767690.098,specific_info,Seeking Information,Asking,Personal,Yes,No,6.0,6.0,Word Meaning,Translation/Language,No,0.0,3.0,en,6.0,70.66666666666667,69.57142857142857,gpt-4o
20810409,67470456-4110-8007-926a-150a74ddb23c,1732707581.474,unclear,Other/Unknown,Expressing,Personal,No,Yes,6.0,10.0,Online Earning,Finance/Earning,No,1.0,6.0,en,3.0,36.0,540.6,gpt-4o
20810409,674701ea-c45c-8007-893d-3b9b64b46bbd,1732706794.248,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,0.0,3.0,other,1.0,111.0,904.5,gpt-4o
20810409,6746e6f2-ad54-8007-9771-bbeb78558c0b,1732699890.184,purchasable_products,Seeking Information,Asking,Personal,No,Yes,0.0,0.0,Ai Video Creation,Content Creation,No,0.0,2.0,other,1.0,65.0,543.5,gpt-4o
20810409,674322c4-c0e4-8007-b91d-2658a08d016e,1732453187.241,create_an_image,Multimedia,Asking,Work,No,Yes,12.0,12.0,AI Image Generation,Content Creation,No,0.0,5.0,en,2.0,839.5,265.3333333333333,gpt-4o
20810409,6743225a-3350-8007-997f-55a2ae8fc49b,1732452953.405,create_an_image,Multimedia,Doing,Personal,No,Yes,6.0,6.0,AI Image Generation,Content Creation,No,2.0,3.0,en,1.0,50.0,179.33333333333334,gpt-4o
20810409,67432251-24ec-8007-8a6e-79ba49bbee1b,1732452944.678,create_an_image,Multimedia,Doing,Personal,No,Yes,6.0,6.0,AI Image Generation,Content Creation,No,2.0,3.0,en,1.0,50.0,229.3333333333333,gpt-4o
20810409,67431e52-9218-8007-96f3-c0be132722d8,1732451904.919,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,70.0,315.5,gpt-4o
20810409,67431e41-79cc-8007-aba2-bbc0ea92480c,1732451904.919,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,0.0,1.0,other,1.0,70.0,264.5,gpt-4o
20810409,6743154e-732c-8007-bdce-d9df8edb550f,1732449923.814,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,6.0,9.0,Online Earning,Finance/Earning,No,1.0,5.0,other,3.0,57.333333333333336,808.5,gpt-4o
20810409,6743153f-017c-8007-b6fc-b066341663c5,1732449598.362,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,46.0,589.5,gpt-4o
20810409,673ea93b-08d0-8007-87c6-0c982046b6c8,1732160420.71,argument_or_summary_generation,Writing,Asking,Personal,No,Yes,8.0,10.0,,,No,0.0,6.0,en,7.0,197.8571428571429,236.625,gpt-4o
20810409,673ea452-f0bc-8007-a6ff-dfe85ca80b6d,1732158562.744,unclear,Other/Unknown,Expressing,Personal,No,Yes,2.0,6.0,Word Meaning,Translation/Language,No,0.0,1.0,other,2.0,11.0,275.6666666666667,gpt-4o
20810409,673ea42e-a810-8007-9d3c-9dad987858aa,1732158509.754,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,103.0,gpt-4o
20810409,673c3f95-f5d8-8007-bc08-b3c04841002e,1732001686.192385,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,5.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,27.0,894.0,gpt-4o
20810409,673b3ca2-c314-8007-8707-24904c3d414d,1731935395.875939,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,6.0,90.0,gpt-4o
20810409,673af58e-2fc4-8007-8b33-b1748aa3797a,1731917199.389415,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,Yes,0.0,0.0,other,1.0,59.0,700.0,gpt-4o
20810409,6738704b-6a90-8007-8d44-293317770210,1731752011.643798,unclear,Other/Unknown,Asking,Personal,No,Yes,6.0,0.0,Socioeconomic Classification,Education/Academic,No,0.0,1.0,en,1.0,150.0,147.5,gpt-4o
20810409,6735c9e8-d750-8007-b5f1-e1730b0078b3,1731578345.065527,create_an_image,Multimedia,Doing,Work,No,Yes,4.0,4.0,,,No,3.0,2.0,en,1.0,97.0,360.0,gpt-4o
20810409,6735c9d3-e714-8007-9d21-1f2eff795938,1731578324.126744,create_an_image,Multimedia,Asking,Personal,No,Yes,4.0,0.0,AI Image Generation,Content Creation,No,0.0,2.0,other,1.0,44.0,551.5,gpt-4o
20810409,6735c930-f7ac-8007-bed6-9d88585ae9dc,1731578161.939667,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,16.0,192.5,gpt-4o
20810409,6735c8a1-091c-8007-818c-d03e05c6e7bb,1731578017.301796,specific_info,Seeking Information,Expressing,Personal,No,Yes,0.0,0.0,Wrestling Invasion Angle,Content Creation,No,0.0,1.0,other,1.0,12.0,202.3333333333333,gpt-4o
20810409,6735bfa2-0f30-8007-9846-49944dd45db8,1731575715.2654,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,en,1.0,53.0,126.5,gpt-4o
20810409,6734b1fa-03ec-8007-96ed-9b9a359db747,1731506799.359248,how_to_advice,Practical Guidance,Asking,Work,No,Yes,6.0,6.0,Making Money With Ai,Finance/Earning,No,0.0,3.0,other,2.0,67.0,811.0,gpt-4o;gpt-4o-mini
20810409,67346087-0d70-8007-90ac-3b8dcabc63cf,1731486198.332418,creative_ideation,Practical Guidance,Doing,Personal,No,Yes,6.0,6.0,Content Writing Help,Writing/Creative,No,0.0,7.0,en,4.0,59.5,248.75,gpt-4o
20810409,67345cee-96a8-8007-84e2-fc8cd7448966,1731484936.392781,edit_or_critique_provided_text,Writing,Doing,Personal,No,Yes,6.0,10.0,AI Image Generation,Content Creation,No,0.0,1.0,en,2.0,86.5,243.25,gpt-4o
20810409,6734553b-2b24-8007-a7a8-e940e42c41c1,1731482971.514685,create_an_image,Multimedia,Doing,Personal,No,Yes,8.0,12.0,AI Image Generation,Content Creation,No,1.0,3.0,en,2.0,127.5,255.2,gpt-4o
20810409,67314d8a-1ab4-8007-8c0a-b26d78438792,1731284529.522044,argument_or_summary_generation,Writing,Doing,Personal,Yes,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,4.0,en,6.0,78.33333333333333,148.0,gpt-4o
20810409,6730684a-c8d8-8007-a9e6-a562e2c2a7c8,1731225764.49011,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,4.0,en,6.0,69.0,57.142857142857146,gpt-4o
20810409,672de426-4c44-8007-8021-42e549cdbee1,1731060775.067896,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,other,1.0,20.0,173.5,gpt-4o
20810409,672de3c0-a748-8007-a0ce-10565080ba33,1731060673.220814,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,143.0,gpt-4o
20810409,672c92d4-a164-8007-8e0c-b91b8e0294f2,1730974421.001603,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,other,1.0,0.0,158.5,gpt-4o
20810409,672a1d2f-e6cc-8007-96d6-38e8f8817039,1730813439.746856,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,10.0,Making Money With Ai,Finance/Earning,No,1.0,3.0,other,2.0,60.5,496.5,gpt-4o
20810409,6725c8e6-5518-8007-98c2-954860e0fe02,1730529642.901592,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,6.0,6.0,Current Affairs,Current Affairs,No,0.0,4.0,en,3.0,108.0,159.25,gpt-4o
20810409,67251bd8-c124-8007-b89e-c5b3b781ff4d,1730485208.95362,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,62.0,295.0,gpt-4o
20810409,6725077f-defc-8007-98dc-3a83845ea3d5,1730480000.81787,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,19.0,505.5,gpt-4o
20810409,67250743-93a8-8007-83f1-3a30efb69ac9,1730479940.596447,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,27.0,228.5,gpt-4o
20810409,671ef8dd-ce90-8007-9a91-f78410c1efff,1730083097.428522,asking_about_the_model,Other/Unknown,Asking,Personal,Yes,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,3.0,en,4.0,65.5,61.8,gpt-4o
20810409,671dfcb9-1f10-8007-a684-acf40e313a4e,1730018489.374354,creative_ideation,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,45.0,715.0,gpt-4o
20810409,671df9da-ed5c-8007-a2df-1e57bfa09a96,1730018093.038793,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,4.0,8.0,Making Money With Ai,Finance/Earning,No,0.0,2.0,other,2.0,34.5,1275.3333333333333,gpt-4o
20810409,671cc4ae-556c-8007-878c-a9973c8c5322,1729938607.423542,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,39.0,308.0,gpt-4o
20810409,6719620a-69f4-8007-961c-324bbf88fb81,1729716746.824605,creative_ideation,Practical Guidance,Asking,Work,No,Yes,8.0,8.0,Making Money With Ai,Finance/Earning,No,1.0,4.0,other,1.0,117.0,1446.0,gpt-4o
20810409,67196083-44e4-8007-b48d-549842ca8328,1729716355.791233,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,0.0,Online Earning,Finance/Earning,No,1.0,4.0,en,1.0,79.0,1102.5,gpt-4o
20810409,67195d99-9b38-8007-9721-df65b7050651,1729715609.987709,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Making Money With Ai,Finance/Earning,No,1.0,1.0,other,1.0,76.0,611.0,gpt-4o
20810409,6719449f-c8fc-8007-a378-0f9560e9d3a5,1729709216.47246,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Online Earning,Finance/Earning,No,0.0,2.0,en,1.0,42.0,537.5,gpt-4o
20810409,671943d1-c848-8007-adb5-d268844f3bd8,1729709010.261384,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,0.0,1.0,other,1.0,32.0,498.5,gpt-4o
20810409,67140cc6-e41c-8007-9fd8-87e1155375fa,1729367239.167137,specific_info,Seeking Information,Asking,Personal,No,Yes,5.0,5.0,Word Meaning,Translation/Language,No,0.0,1.0,other,1.0,95.0,50.5,gpt-4o
20810409,67120504-1448-8007-8cc3-d6b6acf0b39a,1729234180.218077,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Plants,Education/Academic,No,0.0,2.0,en,1.0,47.0,863.5,gpt-4o
20810409,6711ff4a-bf34-8007-a4bf-c4595ecd2e64,1729232714.971727,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,0.0,Science Queries,Education/Academic,No,0.0,3.0,en,1.0,67.0,1035.5,gpt-4o
20810409,6711eefe-9960-8007-9f59-dd4e7244b90e,1729228654.956199,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,3.0,en,6.0,70.33333333333333,154.57142857142858,gpt-4o
20810409,6710c974-1a90-8007-8dce-f1c74c6d3de8,1729154998.712217,argument_or_summary_generation,Writing,Doing,Coursework,No,Yes,6.0,10.0,Current Affairs,Current Affairs,No,1.0,3.0,en,2.0,56.0,1243.75,gpt-4o
20810409,6710b068-90e4-8007-b9ae-dcf743175ba1,1729146986.352147,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,209.5,gpt-4o
20810409,6710b037-6c68-8007-aca3-b7fc2f734fe9,1729146936.824358,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,other,1.0,0.0,155.5,gpt-4o
20810409,6710a9e4-d164-8007-8641-06a7dbec6b4a,1729145317.115094,mathematical_calculation,Technical Help,Doing,Coursework,No,Yes,12.0,16.0,Mathematics,Education/Academic,No,0.0,2.0,en,1.0,53.0,653.5,gpt-4o
20810409,670f2b21-1edc-8007-93bc-bbf29e1522f3,1729047882.540463,unclear,Other/Unknown,Expressing,Coursework,No,Yes,12.0,15.0,Science Queries,Education/Academic,No,2.0,9.0,en,4.0,97.75,1275.571428571429,gpt-4o
20810409,670d5bbd-1da8-8007-b49f-1edf7fcb1ade,1728928702.51132,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,en,1.0,55.0,1743.5,gpt-4o
20810409,670d5a65-8d04-8007-8f27-8a5a1b5e957a,1728928358.327712,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,en,1.0,20.0,399.6666666666667,gpt-4o
20810409,670d5973-11f0-8007-9776-313bd38a9224,1728928115.246656,argument_or_summary_generation,Writing,Doing,Coursework,No,Yes,12.0,0.0,Science Queries,Education/Academic,No,3.0,3.0,en,1.0,92.0,1727.0,gpt-4o
20810409,670d303c-c64c-8007-99e1-c4a6a9b14bf4,1728918120.48593,specific_info,Seeking Information,Asking,Coursework,No,Yes,12.0,15.0,Science Queries,Education/Academic,No,4.0,8.0,en,10.0,120.5,798.4583333333334,gpt-4o;gpt-4o-mini
20810409,670d01aa-6328-8007-8573-964e84772ab6,1728915713.451724,tutoring_or_teaching,Practical Guidance,Doing,Coursework,No,Yes,12.0,15.0,Science Queries,Education/Academic,No,4.0,20.0,en,11.0,101.54545454545456,1203.44,gpt-4o
20810409,670cdebc-b93c-8007-983b-1c84163fab86,1728901437.742957,mathematical_calculation,Technical Help,Doing,Coursework,No,Yes,12.0,14.0,Science Queries,Education/Academic,No,2.0,24.0,en,6.0,147.0,1312.8333333333333,gpt-4o
20810409,670be5e4-b048-8007-9319-cf6338b0f4f1,1728837550.172999,how_to_advice,Practical Guidance,Asking,Coursework,No,Yes,12.0,15.0,Science Queries,Education/Academic,No,2.0,10.0,en,6.0,149.16666666666666,1302.1666666666667,gpt-4o
20810409,670bcca5-d540-8007-b0b5-46097f4c443f,1728826534.089657,how_to_advice,Practical Guidance,Doing,Coursework,No,Yes,12.0,15.0,Science Queries,Education/Academic,No,3.0,3.0,en,1.0,149.0,1818.5,gpt-4o
20810409,670bcbec-479c-8007-acc0-d213b40a8d0b,1728826348.467997,unclear,Other/Unknown,Expressing,Personal,No,Yes,1.0,0.0,Word Meaning,Translation/Language,No,0.0,1.0,other,1.0,9.0,68.5,gpt-4o
20810409,670b9060-8068-8007-91ed-2ebea261af4d,1728811532.314304,how_to_advice,Practical Guidance,Doing,Coursework,No,Yes,12.0,16.0,Science Queries,Education/Academic,No,3.0,4.0,en,3.0,137.66666666666666,1779.3333333333333,gpt-4o
20810409,670a92ea-80c8-8007-93c1-0d43fc8f6634,1728746219.367078,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,en,1.0,44.0,487.0,gpt-4o
20810409,670a9244-779c-8007-83f5-9730910ce403,1728746053.570869,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,other,1.0,58.0,580.0,gpt-4o
20810409,670a86f3-4438-8007-a73c-4ba744c1d0ae,1728743225.183821,analyze_an_image,Multimedia,Doing,Coursework,No,Yes,6.0,10.0,Science Queries,Education/Academic,No,0.0,2.0,other,2.0,24.0,727.0,gpt-4o
20810409,670a3201-3104-8007-b7bf-e84e086fe6ed,1728721409.431805,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Finance & Banking,Finance/Earning,No,0.0,1.0,en,1.0,131.0,119.0,gpt-4o
20810409,670a31f6-86e0-8007-a8c1-8ab971a25b55,1728721398.759839,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Finance & Banking,Finance/Earning,No,0.0,1.0,en,1.0,131.0,0.0,gpt-4o
20810409,6708f677-e12c-8007-8009-00093afbb8c5,1728640711.451159,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Word Meaning,Translation/Language,No,0.0,3.0,en,5.0,57.8,134.5,gpt-4o;gpt-4o-mini
20810409,6708e5e1-0264-8007-9ecb-dca67b1166bb,1728637128.136072,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,8.0,Word Meaning,Translation/Language,No,0.0,3.0,en,7.0,59.0,157.7,gpt-4o
20810409,6708e589-dee8-8007-8b30-fb019dba15ca,1728636338.923162,other,Other/Unknown,Asking,Personal,No,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,1.0,en,2.0,59.5,192.0,gpt-4o
20810409,6708b530-76e4-8007-8ada-294eadb601ea,1728623920.614138,how_to_advice,Practical Guidance,Asking,Coursework,No,Yes,6.0,6.0,Science Queries,Education/Academic,No,1.0,3.0,en,1.0,60.0,1275.0,gpt-4o
20810409,6708b4fb-2d6c-8007-87bd-0d4174da1016,1728623867.395706,how_to_advice,Practical Guidance,Asking,Coursework,No,Yes,14.0,0.0,Science Queries,Education/Academic,No,6.0,4.0,en,1.0,120.0,1429.0,gpt-4o
20810409,6707b191-86e4-8007-912e-94f562677d1b,1728557569.429319,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,4.0,en,6.0,66.33333333333333,79.14285714285714,gpt-4o
20810409,6706ae2a-6764-8007-b5c6-52cff51bfda3,1728491051.182796,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,43.5,gpt-4o
20810409,6706ae02-8204-8007-a6f8-fdd6496513f9,1728491011.432618,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,124.0,gpt-4o
20810409,6705605f-9654-8007-a36d-8c84ea66668e,1728405601.316732,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,367.0,gpt-4o
20810409,6704dc1d-5228-8007-b280-3cf532511b93,1728371742.375665,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,0.0,111.0,gpt-4o
20810409,6704b579-cc70-8007-a2c9-ddbab6bb8fc2,1728362520.521982,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Online Earning,Finance/Earning,No,2.0,4.0,other,3.0,92.33333333333331,214.5833333333333,gpt-4o
20810409,67042f66-4454-8007-b022-a292eba36277,1728327919.743375,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,8.0,Online Earning,Finance/Earning,No,2.0,8.0,other,4.0,90.75,745.375,gpt-4o
20810409,67042c54-3688-8007-bf6b-e688ef5850cc,1728327084.186551,how_to_advice,Practical Guidance,Asking,Work,No,Yes,10.0,12.0,Ssc Exam Eligibility,Education/Academic,No,0.0,4.0,other,2.0,47.5,885.25,gpt-4o
20810409,6703d373-3730-8007-b284-46bb88d1c515,1728303999.585244,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,0.0,Finance & Banking,Finance/Earning,No,1.0,2.0,other,1.0,110.0,329.5,gpt-4o
20810409,6703c9d0-5058-8007-93d4-ffb7afc33a8f,1728301520.634003,purchasable_products,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Finance & Banking,Finance/Earning,No,0.0,3.0,en,1.0,55.0,409.25,gpt-4o
20810409,6703a252-1290-8007-969c-1b30c97f5351,1728291410.21756,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Finance & Banking,Finance/Earning,No,0.0,2.0,other,1.0,70.0,519.5,gpt-4o
20810409,67038936-58ac-8007-9f24-ad07695b7c36,1728284982.619331,purchasable_products,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Finance & Banking,Finance/Earning,No,2.0,3.0,en,1.0,106.0,1796.5,gpt-4o
20810409,6702da67-1bac-8007-b314-92c093c05727,1728262175.782617,purchasable_products,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Finance & Banking,Finance/Earning,No,3.0,10.0,other,4.0,89.5,849.8,gpt-4o
20810409,6702d931-830c-8007-90e9-afd68d9568ea,1728239921.799287,how_to_advice,Practical Guidance,Asking,Work,No,Yes,6.0,8.0,Online Earning,Finance/Earning,No,0.0,3.0,other,1.0,179.0,637.5,gpt-4o
20810409,6702d731-e978-8007-9ae6-13c94092851e,1728239410.137527,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,Online Earning,Finance/Earning,No,0.0,3.0,other,1.0,137.0,896.0,gpt-4o
20810409,67023833-9db4-8007-9bc3-2d93845f8ade,1728198707.782257,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,0.0,Online Earning,Finance/Earning,No,0.0,1.0,other,1.0,46.0,574.0,gpt-4o
20810409,670237bb-7f8c-8007-9ef4-0c78e1dc6bad,1728198587.766598,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Online Earning,Finance/Earning,No,0.0,3.0,other,1.0,65.0,534.5,gpt-4o
20810409,6702374b-a48c-8007-aab4-e4de3c986e15,1728198475.868427,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,113.0,253.5,gpt-4o
20810409,6700e858-a0ac-8007-8a1d-6dffe55e2b85,1728112728.918119,create_an_image,Multimedia,Doing,Work,No,Yes,6.0,0.0,,,No,0.0,2.0,en,1.0,97.0,196.0,gpt-4o
20810409,6700e84d-3c6c-8007-9fb1-1bfd1f3bd1a2,1728112717.386831,creative_ideation,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,,,No,0.0,3.0,en,1.0,120.0,1345.0,gpt-4o
20810409,6700e812-cc20-8007-b6db-0867699ed79d,1728112659.756006,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,37.0,512.5,gpt-4o
20810409,670091eb-c9d4-8007-8a3d-17b02e448a86,1728090667.40285,unclear,Other/Unknown,Expressing,Personal,No,Yes,6.0,6.0,,,Yes,0.0,3.0,other,3.0,0.0,199.0,gpt-4o
20810409,67001944-5510-8007-9eed-3918724597be,1728059716.628552,specific_info,Seeking Information,Expressing,Work,No,Yes,8.0,8.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,86.0,539.5,gpt-4o
20810409,66ff5baf-bb74-8007-86df-45949583f737,1728011184.026594,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Online Earning,Finance/Earning,No,0.0,3.0,other,1.0,99.0,1292.0,gpt-4o
20810409,66fef51a-270c-8007-9e33-1c2bb2584b21,1727985120.944053,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Making Money With Ai,Finance/Earning,No,0.0,5.0,en,2.0,85.0,787.0,gpt-4o
20810409,66fef443-6024-8007-8857-ac877894c1c6,1727984707.70209,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,6.0,12.0,Making Money With Ai,Finance/Earning,No,0.0,2.0,other,1.0,82.0,789.0,gpt-4o
20810409,66fe64de-772c-8007-885a-7edc93a1ea39,1727947999.032966,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,8.0,Making Money With Ai,Finance/Earning,No,1.0,2.0,other,1.0,53.0,963.0,gpt-4o
20810409,66fe4f56-235c-8007-bb08-f4aa92fd0687,1727942486.506628,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,0.0,2.0,other,1.0,78.0,288.3333333333333,gpt-4o;gpt-4o-mini
20810409,66fd87d3-d550-8007-8a5a-9ea6a37db992,1727891412.685955,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,Online Earning,Finance/Earning,No,0.0,3.0,en,1.0,107.0,250.0,gpt-4o
20810409,66fd32f5-147c-8007-8ea5-31bbd3aefe3d,1727869685.291019,purchasable_products,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Tech Help,Programming/Tech,No,0.0,1.0,other,1.0,43.0,495.5,gpt-4o
20810409,66fbe5f6-e9fc-8007-a93a-201143727fa7,1727784485.531474,unclear,Other/Unknown,Expressing,Coursework,No,Yes,6.0,6.0,,,Yes,0.0,4.0,other,3.0,0.0,190.25,gpt-4o
20810409,66fa95ad-0018-8007-921c-792abd3ab888,1727698350.228157,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,0.0,Online Earning,Finance/Earning,No,1.0,3.0,other,1.0,96.0,429.5,gpt-4o
20810409,66fa93e1-7d8c-8007-9b76-4b42697af9b9,1727697889.721734,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,Online Earning,Finance/Earning,No,0.0,1.0,other,1.0,41.0,489.0,gpt-4o
20810409,66f7eb57-2f08-8007-9c84-9c21ca120fc0,1727523672.009354,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,en,1.0,67.0,404.875,gpt-4o
20810409,66f7e962-9114-8007-ab86-d30a2d81c9fa,1727523171.439585,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,44.0,169.75,gpt-4o
20810409,66f70145-3510-8007-b80e-ef2bd40e47df,1727463749.797446,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,51.0,388.0,gpt-4o
20810409,66f6bd09-aad0-8007-a58a-1727e2ae2ec7,1727446282.866583,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,109.0,631.0,gpt-4o
20810409,66f6bbd9-3394-8007-adcd-d2ee0f369ad8,1727445978.51998,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,27.0,428.0,gpt-4o
20810409,66f6b1bb-b580-8007-933a-526ca5a654b0,1727443389.087823,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,26.0,466.5,gpt-4o
20810409,66f65ffa-6300-8007-a587-9d655688a865,1727422459.709592,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,20.0,255.5,gpt-4o
20810409,66f50df2-c434-8007-8e6b-2202890edfaa,1727335922.996399,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,Online Earning,Finance/Earning,No,1.0,2.0,other,1.0,90.0,1052.0,gpt-4o
