user_id,conversation_id,conversation_timestamp,Topic_Label_Fine,Topic_Label_Coarse,asking_doing_expressing,work_coursework_personal,Multitasking,Complete_task_alone,User_Education,AI_Education,Clustering_Topic,Clustering_Topic_Theme,success_label,human_time_estimation,interaction_time_estimation,conversation_language,n_turns,avg_user_text_len,avg_asst_text_len,models_used
17397921,6891662f-5a44-8323-8c63-13308915b881,1754359685.822663,tutoring_or_teaching,Practical Guidance,Expressing,Personal,No,Yes,12.0,12.0,Gaming,Content Creation,Yes,3.0,16.0,other,9.0,61.66666666666666,1219.3636363636365,gpt-4-1-mini;gpt-4o
17397921,68915356-1d44-832a-8739-52ceee3e0637,1754354643.646419,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,6.0,8.0,Personal Planning & Learning Support.,Education/Academic,No,0.0,4.0,other,2.0,55.0,1165.0,gpt-4o
17397921,68915293-d17c-8331-bebc-c18660067773,1754354444.34338,relationships_and_personal_reflection,Self-Expression,Expressing,Personal,No,Yes,6.0,10.0,Cooking & Diet,Health/Medical,No,0.0,4.0,other,2.0,77.5,643.0,gpt-4o
17397921,68913c73-aef8-8332-9363-82467e0483f8,1754349115.202538,relationships_and_personal_reflection,Self-Expression,Expressing,Personal,Yes,Yes,8.0,10.0,Health & Wellness,Health/Medical,No,0.0,7.0,other,4.0,55.25,1053.2,gpt-4o
17397921,68911453-ee3c-8321-a943-6fc917022b63,1754338738.683852,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,No,6.0,12.0,Health & Wellness,Health/Medical,Yes,2.0,35.0,other,20.0,59.15,1096.428571428571,gpt-4-1-mini;gpt-4o
17397921,68912e67-cf8c-8325-ae5f-5f5d9f68ce38,1754346736.851275,specific_info,Seeking Information,Expressing,Personal,No,Yes,6.0,10.0,Brazilian Sports & Athletes,Current Affairs,Yes,4.0,25.0,other,11.0,69.45454545454545,1511.2,gpt-4o
17397921,68912a30-3808-8323-89fa-0708d60ff2e5,1754344215.34556,unclear,Other/Unknown,Expressing,Personal,No,No,8.0,12.0,Self-Reflection & Emotions,Health/Medical,No,3.0,8.0,other,4.0,62.0,1082.0,gpt-4o
17397921,68911874-9a7c-832b-b167-60a1c896a135,1754339771.066572,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,8.0,12.0,Health & Wellness,Health/Medical,No,2.0,32.0,other,17.0,64.11764705882354,950.7894736842104,gpt-4-1-mini;gpt-4o
17397921,68910f7d-ce68-8329-980f-8b88ebd3ce79,1754337173.826784,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,No,6.0,6.0,Mathematics,Education/Academic,No,0.0,2.0,other,1.0,56.0,468.5,gpt-4o
17397921,68910850-a358-832e-ac3e-39a304f83242,1754335467.211566,specific_info,Seeking Information,Expressing,Personal,No,Yes,6.0,8.0,Entertainment Recommendations,Content Creation,No,0.0,6.0,other,3.0,54.333333333333336,927.0,gpt-4o
17397921,6890ea17-5304-832d-9675-809de612e29d,1754333992.921962,tutoring_or_teaching,Practical Guidance,Expressing,Personal,No,Yes,6.0,8.0,Entertainment Recommendations,Content Creation,No,0.0,11.0,other,8.0,63.25,1075.4,gpt-4o
17397921,689100d7-25e8-8329-9172-140e2d38eece,1754333413.014466,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,"Career, Higher Education & Exam Preparation.",Job/Career,No,0.0,1.0,other,1.0,46.0,475.5,gpt-4o
17397921,6890e7c0-6524-8326-a0ca-253c8a25aa2f,1754327259.238935,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,10.0,Health & Wellness,Health/Medical,Yes,0.0,6.0,other,5.0,38.0,815.3333333333334,gpt-4o
17397921,6890e72d-3d48-8330-a825-e883fb08f0c1,1754326839.776954,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,6.0,"Career, Higher Education & Exam Preparation.",Job/Career,No,0.0,2.0,other,1.0,26.0,1016.0,gpt-4o
17397921,6890e644-b684-832d-a11c-3d900debbfac,1754326605.840072,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,No,6.0,0.0,Mathematics,Education/Academic,No,1.0,2.0,other,1.0,23.0,1074.5,gpt-4o
17397921,6890dcfc-21dc-8322-b4fb-33ed9c666c1d,1754324578.163691,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,10.0,Freelance Costs,Finance/Earning,No,0.0,2.0,other,2.0,32.0,1177.6666666666667,gpt-4o
17397921,6890225c-3df8-832c-b6b3-7540ef5872a3,1754276558.900939,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,5.0,other,3.0,29.33333333333333,615.75,gpt-4o
17397921,688fd28a-c2d0-8333-ad0c-e765cfede66e,1754256026.310057,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,9.0,Entertainment Recommendations,Content Creation,No,0.0,1.0,other,1.0,26.0,488.0,gpt-4o
17397921,688fd227-a514-8333-a9c5-4d1bc5028f86,1754255924.851925,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,8.0,Home Maintenance & Practical Diy,Education/Academic,No,0.0,2.0,other,1.0,32.0,913.0,gpt-4o
17397921,688fcd9f-3138-8325-8dea-fe484864a469,1754254771.662799,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,No,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,1.0,45.0,956.0,gpt-4o
17397921,688eb603-b228-832c-a92f-69f932669b2b,1754183553.650812,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,8.0,12.0,Cooking & Diet,Health/Medical,No,2.0,11.0,other,6.0,54.16666666666666,864.4285714285714,gpt-4o
17397921,688e94b2-fe2c-8326-9107-a993d29b81bc,1754174652.352253,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,0.0,Tech Help,Programming/Tech,No,0.0,1.0,other,1.0,24.0,1024.0,gpt-4o
17397921,688e54ae-cf08-832d-8edb-ae713937b734,1754158296.279757,how_to_advice,Practical Guidance,Asking,Coursework,No,Yes,6.0,0.0,"Career, Higher Education & Exam Preparation.",Job/Career,No,0.0,2.0,other,1.0,70.0,260.0,gpt-4o
17397921,688d5b13-add4-8321-be39-6366e73b6e3d,1754116005.066982,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,6.0,12.0,Mathematics,Education/Academic,No,0.0,4.0,other,6.0,29.5,489.4285714285714,gpt-4o
17397921,688da8c4-ef6c-8323-ae59-4d81b165a73d,1754114280.377156,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Brazilian Sports & Athletes,Current Affairs,No,0.0,2.0,other,1.0,54.0,374.0,gpt-4o
17397921,688d5c61-9f88-8333-a06e-d5b89e337e2a,1754095197.883213,tutoring_or_teaching,Practical Guidance,Expressing,Personal,No,Yes,6.0,8.0,Brazilian Sports & Athletes,Current Affairs,No,1.0,9.0,other,7.0,81.0,1142.875,gpt-4o
17397921,688d4f47-eb80-832e-9e4d-a3afc743f286,1754091342.434984,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,25.0,481.5,gpt-4o
17397921,688cc242-4ce0-800b-9739-ce6265ef89a6,1754055283.667145,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,10.0,Health & Wellness,Health/Medical,No,0.0,3.0,other,1.0,80.0,326.0,gpt-4o
17397921,688af8b9-5c88-800b-ad8d-ac645f39fbfe,1753938287.433403,greetings_and_chitchat,Self-Expression,Expressing,Personal,No,Yes,6.0,12.0,Cooking & Diet,Health/Medical,No,1.0,6.0,other,4.0,51.0,1027.6,gpt-4o
17397921,6889a54b-bc48-800b-99f0-708bf6275b2a,1753851272.436853,tutoring_or_teaching,Practical Guidance,Asking,Personal,Yes,Yes,4.0,8.0,"Personal Grooming & Appearance Tips.""",,No,0.0,3.0,other,2.0,15.5,921.6666666666666,gpt-4o
17397921,68899c07-8d88-800b-b628-5c021db69958,1753848950.077161,relationships_and_personal_reflection,Self-Expression,Expressing,Personal,No,Yes,6.0,8.0,"Personal Grooming & Appearance Tips.""",,No,0.0,3.0,other,2.0,62.0,730.6666666666666,gpt-4o
17397921,68882dbc-d1d0-800b-b61f-cbdf4cd3864a,1753755556.925611,relationships_and_personal_reflection,Self-Expression,Expressing,Personal,,,6.0,12.0,Health & Wellness,Health/Medical,No,2.0,15.0,other,7.0,63.85714285714285,1341.25,gpt-4-1-mini;gpt-4o
17397921,68882ee9-a580-800b-8978-d987a6a678e9,1753755386.324463,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,No,6.0,10.0,"Nature, Space & Science Curiosities",Education/Academic,No,0.0,1.0,other,1.0,28.0,517.5,gpt-4o
17397921,688829e5-ea64-800b-a979-d78fe331cf09,1753754140.855937,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,No,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,3.0,other,1.0,98.0,832.5,gpt-4o
17397921,68882983-87fc-800b-8de7-7334aec57a6f,1753754046.799479,relationships_and_personal_reflection,Self-Expression,Asking,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,2.0,35.0,844.3333333333334,gpt-4o
17397921,68868a73-0ce4-800b-ada9-6407d57e2590,1753647846.936055,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Animal And Plant Related,Education/Academic,No,0.0,6.0,other,2.0,80.0,1199.6666666666667,gpt-4o
17397921,688663c1-5000-800b-bab3-81c6a4d7bb8f,1753637842.670366,specific_info,Seeking Information,Asking,Personal,,,4.0,0.0,Brazilian Sports & Athletes,Current Affairs,No,1.0,1.0,other,1.0,47.0,736.5,gpt-4o
17397921,68865a00-43d8-800b-86d6-984b00c565ba,1753635340.127535,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,Entertainment Recommendations,Content Creation,No,2.0,3.0,other,1.0,29.0,1224.0,gpt-4o
17397921,6885a685-3a58-800b-a818-b776e1eea5af,1753589808.785573,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,No,8.0,12.0,Health & Wellness,Health/Medical,No,2.0,15.0,other,7.0,27.0,1665.125,gpt-4o
17397921,6885a518-22d4-800b-aab4-dc6c5eb02fcd,1753589040.091906,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,Yes,Yes,6.0,6.0,Tech Help,Programming/Tech,No,0.0,2.0,other,1.0,52.0,540.0,gpt-4o
17397921,688589b1-75a4-800b-aa70-3863b23ff8ff,1753582116.860279,argument_or_summary_generation,Writing,Asking,Personal,Yes,No,8.0,12.0,Brazilian Sports & Athletes,Current Affairs,No,2.0,4.0,other,3.0,40.0,860.0,gpt-4o
17397921,68853120-d6c4-800b-bde0-0c4ff3d60870,1753559384.811056,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Tech Help,Programming/Tech,No,0.0,2.0,other,1.0,44.0,718.5,gpt-4o
17397921,688512a1-6cbc-800b-bbc4-84343532ad26,1753551599.058142,mathematical_calculation,Technical Help,Asking,Coursework,No,Yes,4.0,4.0,Mathematics,Education/Academic,No,0.0,1.0,other,1.0,101.0,91.0,gpt-4o
17397921,6884ffcd-3f84-800b-8999-d5b98d2064e6,1753546773.928788,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,10.0,"Nature, Space & Science Curiosities",Education/Academic,No,0.0,3.0,other,2.0,47.0,1528.0,gpt-4o
17397921,6884fe8c-2b50-800b-b798-db866302efe0,1753546655.413374,specific_info,Seeking Information,Asking,Personal,Yes,No,4.0,10.0,Animal And Plant Related,Education/Academic,No,0.0,4.0,other,3.0,39.333333333333336,1083.75,gpt-4o
17397921,6884fc9e-91e4-800b-9856-ce9a725b428c,1753545987.584592,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,10.0,Cooking & Diet,Health/Medical,Yes,0.0,5.0,other,3.0,28.33333333333333,542.5,gpt-4o
17397921,6884dbb9-a8ec-800b-b1b6-2f2362154fd9,1753537518.310588,mathematical_calculation,Technical Help,Doing,Personal,No,Yes,4.0,8.0,Mathematics,Education/Academic,No,0.0,2.0,other,2.0,23.0,848.6666666666666,gpt-4o
17397921,6883df03-26ec-800b-8697-0dfd3450f408,1753473189.797205,specific_info,Seeking Information,Asking,Coursework,No,Yes,8.0,12.0,"Career, Higher Education & Exam Preparation.",Job/Career,No,1.0,23.0,other,12.0,71.75,1181.2307692307693,gpt-4-1-mini;gpt-4o
17397921,6883dd77-d90c-800b-9763-b2713a38c9c5,1753472445.4793,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,Yes,0.0,2.0,other,2.0,48.0,1092.3333333333333,gpt-4o
17397921,68839d2f-4d2c-800b-a8cc-8f4d10504db9,1753455930.535625,specific_info,Seeking Information,Asking,Personal,No,No,2.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,25.0,272.5,gpt-4o
17397921,6882f265-2788-800b-b545-85ca65cbcc79,1753412223.833359,specific_info,Seeking Information,Asking,Personal,Yes,No,6.0,0.0,Brazilian Sports & Athletes,Current Affairs,No,0.0,1.0,other,1.0,50.0,1155.0,gpt-4o
17397921,6882ce4c-01f4-800b-940e-9ffc2daf4ba0,1753403623.844531,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,1.0,22.0,other,21.0,47.80952380952381,1113.6363636363635,gpt-4-1-mini;gpt-4o
17397921,6882e870-7100-800b-b339-d8bf7de505d6,1753409668.874276,specific_info,Seeking Information,Asking,Personal,No,No,2.0,8.0,"Nature, Space & Science Curiosities",Education/Academic,No,0.0,1.0,other,1.0,28.0,601.5,gpt-4-1-mini
17397921,68829a53-4f4c-800b-8d88-e56cf29c9d97,1753389879.23558,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,Yes,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,7.0,other,3.0,97.0,1088.5,gpt-4o
17397921,68826c01-470c-800b-9368-5d94a3725617,1753377991.825678,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,8.0,10.0,Entertainment Recommendations,Content Creation,No,0.0,3.0,other,3.0,33.0,1244.75,gpt-4o
17397921,6882668a-bbac-800b-909d-8f842a952355,1753376468.152605,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,4.0,other,2.0,44.5,1185.0,gpt-4o
17397921,68825cb2-4504-800b-9dc7-f185acf6cec3,1753373889.837915,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,No,3.0,0.0,Animal And Plant Related,Education/Academic,No,0.0,1.0,other,1.0,35.0,876.0,gpt-4o
17397921,68825c0b-6cbc-800b-bf17-669b6b55b9ac,1753373831.111196,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,10.0,Self-Reflection & Emotions,Health/Medical,No,1.0,4.0,other,3.0,48.333333333333336,1485.25,gpt-4o
17397921,68825bde-8378-800b-be73-fdb21be1d909,1753373680.718742,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,Yes,No,6.0,8.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,41.0,710.0,gpt-4o
17397921,68819c98-891c-800b-8d0b-1ec21a47e87d,1753324997.414239,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,8.0,"Personal Grooming & Appearance Tips.""",,Yes,0.0,13.0,other,7.0,57.285714285714285,975.875,gpt-4o
17397921,68819a1c-135c-800b-aa28-7efe20822b27,1753324100.467229,specific_info,Seeking Information,Asking,Personal,Yes,No,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,1.0,72.0,861.0,gpt-4o
17397921,688195a4-d2fc-800b-9e4b-25704d7b37d0,1753322943.527105,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,51.0,861.5,gpt-4o
17397921,68818c8c-4588-800b-925d-1fd4d7ec36ae,1753321545.657593,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,2.0,14.0,other,10.0,27.0,1356.0,gpt-4o
17397921,6881910c-25dc-800b-9e2f-006e998b19b3,1753322139.481222,specific_info,Seeking Information,Expressing,Personal,No,Yes,6.0,8.0,"Nature, Space & Science Curiosities",Education/Academic,No,2.0,5.0,other,4.0,24.5,1701.0,gpt-4o
17397921,68817872-a8ec-800b-bfd5-017c464eed26,1753315546.854361,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,No,6.0,9.0,"Personal Grooming & Appearance Tips.""",,No,0.0,3.0,other,2.0,45.0,1112.6666666666667,gpt-4o
17397921,68817585-b6a8-800b-afdf-e5235f6dc50e,1753315218.950286,argument_or_summary_generation,Writing,Expressing,Personal,No,Yes,8.0,12.0,Self-Reflection & Emotions,Health/Medical,Yes,1.0,12.0,other,5.0,137.8,1264.5,gpt-4o
17397921,68815da2-1b88-800b-9adf-a9501f4d98bf,1753308976.540626,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,9.0,12.0,Education & General Knowledge,Education/Academic,No,2.0,28.0,other,10.0,67.9,1462.909090909091,gpt-4-1-mini;gpt-4o
17397921,68815b08-45f8-800b-9c7e-293cb54aab01,1753307912.509743,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,0.0,Entertainment Recommendations,Content Creation,No,0.0,2.0,other,1.0,18.0,513.0,gpt-4o
17397921,688042e5-e0e4-800b-a336-be76fc7b9af6,1753236249.637945,specific_info,Seeking Information,Asking,Personal,No,No,6.0,8.0,Mathematics,Education/Academic,No,0.0,2.0,other,2.0,18.0,344.6666666666667,gpt-4o
17397921,688042a0-0184-800b-aa07-301e61560e5b,1753236161.782584,specific_info,Seeking Information,Asking,Personal,No,No,4.0,8.0,Academic Study Content,Education/Academic,No,1.0,2.0,other,2.0,43.5,660.3333333333334,gpt-4o
17397921,688032c9-a61c-800b-a983-0facb0670ab8,1753232137.942576,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Cooking & Diet,Health/Medical,No,1.0,3.0,other,2.0,48.5,1352.0,gpt-4o
17397921,688030b9-1670-800b-9775-1925667cfb5f,1753231825.75378,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,"Personal Grooming & Appearance Tips.""",,No,1.0,8.0,other,5.0,60.6,1440.1666666666667,gpt-4o
17397921,68802dfb-f018-800b-b78d-a0c9446ac5b5,1753230917.075028,how_to_advice,Practical Guidance,Expressing,Personal,No,No,8.0,8.0,Brazilian Sports & Athletes,Current Affairs,Yes,0.0,4.0,other,2.0,60.0,1338.25,gpt-4o
17397921,688027fe-d6e8-800b-a3da-7ac76036d8b8,1753229598.248825,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,8.0,12.0,Mathematics,Education/Academic,No,1.0,12.0,other,5.0,43.6,1012.5,gpt-4o
17397921,6880265d-1524-800b-8577-6215ae3073d8,1753229252.641506,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,No,4.0,10.0,Mathematics,Education/Academic,No,1.0,6.0,other,5.0,48.4,1461.3333333333333,gpt-4o
17397921,688013b3-b424-800b-91b0-c7652d86c164,1753224147.295598,greetings_and_chitchat,Self-Expression,Expressing,Personal,Yes,No,6.0,10.0,Brazilian Sports & Athletes,Current Affairs,Yes,0.0,3.0,other,2.0,38.5,246.28571428571428,gpt-4o
17397921,68800eb8-c9a4-800b-b466-e1783eeb24c1,1753222863.700247,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,8.0,14.0,Academic Study Content,Education/Academic,No,0.0,3.0,other,2.0,24.5,938.6666666666666,gpt-4o
17397921,68800e43-977c-800b-b0ce-b83ef3d74d8e,1753222814.698131,relationships_and_personal_reflection,Self-Expression,Asking,Personal,No,Yes,8.0,10.0,Entertainment Recommendations,Content Creation,No,0.0,4.0,other,2.0,30.5,921.3333333333334,gpt-4o
17397921,687ffc66-f258-800b-b3ad-21a6e9982515,1753218217.014397,specific_info,Seeking Information,Expressing,Personal,No,Yes,6.0,12.0,"Nature, Space & Science Curiosities",Education/Academic,No,0.0,2.0,other,2.0,55.0,917.3333333333334,gpt-4o
17397921,687fd8fa-af90-800b-9595-b58c28e7e40e,1753209083.133067,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Gaming,Content Creation,No,0.0,1.0,other,1.0,31.0,988.5,gpt-4o
17397921,687f04b1-6b18-800b-a431-f39dcac87b9b,1753154737.862369,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Academic Study Content,Education/Academic,No,0.0,1.0,other,1.0,57.0,42.0,gpt-4o
17397921,687edd19-1860-800b-b742-6f67fee4b6ad,1753144601.324035,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Freelance Costs,Finance/Earning,No,0.0,1.0,other,1.0,46.0,331.3333333333333,gpt-4o
17397921,687d8691-6438-800b-980d-9c94c038286d,1753057008.580124,argument_or_summary_generation,Writing,Expressing,Personal,No,Yes,4.0,6.0,Brazilian Sports & Athletes,Current Affairs,Yes,1.0,6.0,other,3.0,92.33333333333331,888.75,gpt-4o
17397921,687d76ad-e58c-800b-ba14-08e863b6ec97,1753052846.189162,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,No,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,1.0,46.0,704.0,gpt-4o
17397921,687d65d2-7558-800b-894f-480258c0ef83,1753048530.924682,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,12.0,"Career, Higher Education & Exam Preparation.",Job/Career,No,0.0,2.0,other,1.0,40.0,958.0,gpt-4o
17397921,687d0bd9-3fa0-800b-9bfd-5a337a6de404,1753025497.478643,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,10.0,Cooking & Diet,Health/Medical,No,0.0,3.0,other,1.0,37.0,1028.0,gpt-4o
17397921,687c650c-3670-800b-8648-108813086395,1752983004.88505,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Tech Help,Programming/Tech,No,1.0,6.0,other,3.0,41.66666666666666,1311.0,gpt-4o
17397921,687c26f4-697c-800b-adb4-68b883cec47d,1752967025.32865,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,8.0,Brazilian Sports & Athletes,Current Affairs,No,7.0,15.0,other,8.0,52.875,455.88235294117646,gpt-4o
17397921,687b1570-6990-800b-90d2-5c44ff841c18,1752896933.5556,cooking_and_recipes,Seeking Information,Asking,Personal,No,Yes,4.0,6.0,Cooking & Diet,Health/Medical,No,0.0,4.0,other,2.0,37.5,770.6666666666666,gpt-4o
17397921,6879d8d8-7ba8-800b-b4f2-887fa82ff659,1752815832.725442,specific_info,Seeking Information,Asking,Personal,No,No,6.0,0.0,"Personal Grooming & Appearance Tips.""",,No,0.0,2.0,other,1.0,36.0,755.0,gpt-4o
17397921,6879d5b3-5078-800b-a648-38484b4bde92,1752815027.576904,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,,,4.0,8.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,1.0,47.0,862.5,gpt-4o
17397921,6876ed01-ea08-800b-8b3b-94101d573bad,1752813981.549947,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,8.0,Health & Wellness,Health/Medical,No,1.0,6.0,other,4.0,28.5,813.1666666666666,gpt-4o
17397921,6879cb7a-ac8c-800b-be34-dd011c8eb03b,1752813041.574581,how_to_advice,Practical Guidance,Asking,Personal,No,No,6.0,10.0,Health & Wellness,Health/Medical,No,1.0,8.0,other,6.0,34.0,950.5,gpt-4o
17397921,6879beac-7e70-800b-867b-04927f79d3c3,1752809168.483811,greetings_and_chitchat,Self-Expression,Asking,Coursework,No,Yes,6.0,8.0,Mathematics,Education/Academic,Yes,0.0,1.0,other,2.0,47.0,270.6666666666667,gpt-4o
17397921,6879b44a-fde4-800b-8787-4731d925e952,1752806717.379223,argument_or_summary_generation,Writing,Asking,Personal,No,Yes,8.0,12.0,Brazilian Sports & Athletes,Current Affairs,No,5.0,8.0,other,4.0,55.25,1984.4,gpt-4o
17397921,6879a26c-ae68-800b-8c91-ee48a4d6d85d,1752801953.956,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Finance & Banking,Finance/Earning,No,0.0,3.0,other,2.0,53.5,756.6666666666666,gpt-4o
17397921,6879a152-37b8-800b-9dd5-0f4425057f5e,1752801618.521571,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Brazilian Sports & Athletes,Current Affairs,No,0.0,1.0,other,1.0,64.0,406.0,gpt-4o
17397921,68799d68-9148-800b-aec0-49b356dfd374,1752800616.979349,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Academic Study Content,Education/Academic,No,0.0,1.0,other,1.0,31.0,256.5,gpt-4o
17397921,686fbdc2-770c-800b-9947-89dd9461270d,1752157475.742509,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Coursework,No,Yes,6.0,10.0,Cooking & Diet,Health/Medical,Yes,1.0,9.0,other,9.0,49.0,833.2727272727273,gpt-4o
17397921,68789d2b-3aa4-800b-9c9a-2ef0ca7390d4,1752735019.45049,how_to_advice,Practical Guidance,Asking,Personal,Yes,Yes,4.0,4.0,Education & General Knowledge,Education/Academic,No,0.0,2.0,other,1.0,23.0,924.5,gpt-4o
17397921,68788481-8dbc-800b-ae78-2a41e2ce84b9,1752729030.517446,greetings_and_chitchat,Self-Expression,Expressing,Personal,No,Yes,6.0,10.0,Brazilian Sports & Athletes,Current Affairs,No,2.0,35.0,other,22.0,68.81818181818181,1116.7037037037037,gpt-4-1-mini;gpt-4o
17397921,68788385-d674-800b-9e39-09286e4e495e,1752728454.093299,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Brazilian Sports & Athletes,Current Affairs,No,0.0,2.0,other,1.0,66.0,823.5,gpt-4o
17397921,68709296-8e74-800b-81d9-57d1d960f432,1752208554.308791,personal_writing_or_communication,Writing,Asking,,No,Yes,8.0,12.0,Education & General Knowledge,Education/Academic,Yes,6.0,45.0,other,53.0,76.90566037735849,1239.5166666666669,gpt-4-1-mini;gpt-4o;gpt-4o-mini
17397921,68785ec1-1384-800b-90aa-c44d156c05d2,1752719041.688941,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,No,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,27.0,1006.5,gpt-4o
17397921,68785d11-15b0-800b-829a-03bcb7f8cd96,1752718609.410219,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,,,No,0.0,2.0,other,1.0,47.0,348.5,gpt-4o
17397921,687853be-fb4c-800b-ae0b-0160b9d34766,1752716223.363048,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,0.0,Health & Wellness,Health/Medical,No,0.0,1.0,other,1.0,39.0,504.5,gpt-4o
17397921,6878353a-9d38-800b-b616-131e01b555a0,1752709032.335347,tutoring_or_teaching,Practical Guidance,Expressing,Personal,No,Yes,10.0,12.0,"Personal Grooming & Appearance Tips.""",,Yes,1.0,16.0,other,9.0,64.77777777777777,1056.9,gpt-4o
